# k  Ps  Pt
3.514136652803459895e-03 2.489109400958685078e-09 8.347222783495801663e-12
3.563718540795882041e-03 2.487920031304277045e-09 8.347170856265910054e-12
3.613999992823451607e-03 2.486730345888928343e-09 8.347116743094371737e-12
3.664990879221060455e-03 2.485546355882179397e-09 8.347081839758726384e-12
3.716701209586794306e-03 2.484349420724895913e-09 8.347001148166608833e-12
3.769141134746792441e-03 2.483171726941512787e-09 8.346984089772001781e-12
3.822320948747924118e-03 2.481984116981536359e-09 8.346933216738144378e-12
3.876251090878485989e-03 2.480796789037231173e-09 8.346882319260518263e-12
3.930942147717469103e-03 2.479609686486795552e-09 8.346831214544712705e-12
3.986404855212732044e-03 2.478422833969734680e-09 8.346779981620128884e-12
4.042650100788462708e-03 2.477236084363067880e-09 8.346728110284374151e-12
4.099688925482414432e-03 2.476049572145706812e-09 8.346676064184689716e-12
4.157532526113278185e-03 2.474863558404301194e-09 8.346624719252797302e-12
4.216192257478630113e-03 2.473677836851060282e-09 8.346573383743532503e-12
4.275679634583915041e-03 2.472492396411429889e-09 8.346522020518896272e-12
4.336006334902838856e-03 2.471307236347150489e-09 8.346470627085063462e-12
4.397184200669686759e-03 2.470122355045665739e-09 8.346419197845447985e-12
4.459225241203992364e-03 2.468932772190138316e-09 8.346351170378252875e-12
4.522141635267940170e-03 2.467748892076076617e-09 8.346301194148215341e-12
4.585945733457135430e-03 2.466565346548604465e-09 8.346251518029285138e-12
4.650650060625005980e-03 2.465381786038366038e-09 8.346200658210197014e-12
4.716267318341465717e-03 2.464196972885011771e-09 8.346144489520254536e-12
4.782810387386250868e-03 2.463013961715982891e-09 8.346093507527425196e-12
4.850292330277457264e-03 2.461831188940821379e-09 8.346042350270780877e-12
4.918726393835705368e-03 2.460648697547097819e-09 8.345991166061850550e-12
4.988126011784534131e-03 2.459466487540559461e-09 8.345939954905552062e-12
5.058504807387450425e-03 2.458284552463812996e-09 8.345888694636038014e-12
5.129876596122223860e-03 2.457109101165083613e-09 8.345858835598919110e-12
5.202255388392857186e-03 2.455927621784430375e-09 8.345807166543877540e-12
